,subset,clean_text,n_annot,mean_accept,mean_conf,label
232,eval,"In August 2021, only 22% of women who gave birth were vaccinated.",7,0.0,4.857142857142857,0
233,eval,"Of those pregnant women in hospital with symptomatic COVID-19, 98% are unvaccinated, and no fully vaccinated pregnant women were admitted to intensive care with COVID-19 in England between February and the end of September 2021.",4,0.0,4.5,0
234,eval,"Around 84,000 pregnant women have had the jab in the UK and senior clinicians across the health system are therefore encouraging women to get the jab urgently to protect themselves and their babies from the virus.",4,0.75,4.75,1
235,eval,"Pregnant women aged 40 and over who are health or social care workers, or are in an at-risk group, are now also eligible for booster vaccines 6 months after their second dose.",4,0.0,3.75,0
236,eval,"Professor Lucy Chappell, DHSC’s Chief Scientific Adviser and Honorary Consultant Obstetrician, said: This pandemic has created a lot of fear and uncertainty for those who are thinking about pregnancy or expecting a baby, with COVID-19 being very dangerous for pregnant women in particular.",4,0.75,3.75,1
237,eval,It is therefore really important that they get their COVID-19 vaccine – which has now protected hundreds of thousands of pregnant women around the world.,4,0.25,4.5,0
238,eval,Today’s data are hugely reassuring and further shows the vaccines continue to be the best way pregnant women can keep themselves and their babies safe from this virus.,4,0.75,3.25,1
239,eval,"Dr Mary Ramsay, Head of Immunisation at UKHSA, said: We already know that getting vaccinated is the best way to protect yourself from serious illness.",8,0.625,3.75,1
240,eval,"Every pregnant woman who has not yet been vaccinated should feel confident to go and get the jab, and that this will help to prevent the serious consequences of catching COVID-19 in pregnancy.",8,0.75,3.875,1
241,eval,This accumulating evidence will also allow midwives and other health professionals to provide better information to pregnant women and help to drive uptake higher.,8,0.875,3.625,1
242,eval,Our figures also highlight stark inequalities in uptake with many of the most vulnerable women in our society going unvaccinated.,8,0.0,4.875,0
243,eval,It is vital that women of all backgrounds accept their offer of the vaccine in order to protect themselves.,4,0.75,4.0,1
244,eval,"Dr Nikki Kanani, GP and Deputy Lead for the NHS COVID-19 Vaccination Programme, said: It is clear from the data that pregnant women are more likely to become very unwell if they catch COVID-19 – with one in 5 of the most critically ill coronavirus patients being unvaccinated expectant mothers.",4,0.25,4.0,0
245,eval,"This new and encouraging research shows there are no significant concerns about the safety of COVID-19 vaccines in pregnancy, so we will continue to advise midwives and clinicians to give expectant mums the information and support they need to make the right decision for them and their babies.",4,0.75,4.25,1
246,eval,"The vaccines are safe for pregnant women and have no impact on fertility, which has been made extremely clear by the government, its senior clinicians and a range of independent experts from stakeholder groups such as the Royal College of Obstetricians and Gynaecologists (RCOG), the Royal College of Midwives (RCM) and the British Fertility Society.",4,0.25,4.75,0
247,eval,"The proportion of women who gave birth and were vaccinated during pregnancy has been steadily increasing since 16 April 2021, when the Joint Committee on Vaccination and Immunisation (JCVI) advised all pregnant women should be offered 2 vaccine doses at the same time as the rest of the population, based on their age and clinical risk group.",4,0.0,4.75,0
248,eval,The original advice preceding this decision was for pregnant women to discuss vaccination with their clinician.,4,0.0,4.75,0
249,eval,"The figures also show uptake in the most deprived areas and for those from certain ethnic minority communities is lower than for other areas or ethnicities, but follows a similar pattern to the uptake figures for these groups in the general population.",4,0.0,4.75,0
250,eval,This includes 5.5% of black pregnant women and 7.8% of pregnant women from the most deprived areas being vaccinated.,4,0.0,4.75,0
251,eval,"The government is working closely with RCOG, RCM and other key stakeholders on engaging with women who are either pregnant or thinking about pregnancy and providing them with the latest advice and information at every possible opportunity.",4,0.25,4.25,0
252,eval,"The Chief Midwifery Officer for England, Jacqueline Dunkley-Bent, has also written to fellow midwives and GP practices across the country stressing the need to encourage pregnant women to get the jab.",4,0.25,4.75,0
253,eval,"Dr June Raine, Chief Executive of the Medicines and Healthcare products Regulatory Agency (MHRA), said: We want to reassure all pregnant women that the COVID-19 vaccines are safe and effective for them to use at all stages of pregnancy.",4,0.25,4.75,0
254,eval,"Our rigorous safety monitoring of these vaccines in pregnancy shows that the vaccines are safe and that there is no increased risk of pregnancy complications, miscarriage or stillbirth.",4,0.25,4.75,0
255,eval,The data highlights the importance of those who are pregnant receiving the vaccine.,4,0.0,4.75,0
256,eval,"Our advice remains that the benefits of vaccination outweigh the risks for most people, including those who are pregnant.",4,0.0,4.75,0
257,eval,We encourage pregnant women to come forward and receive the vaccine.,4,0.25,4.75,0
258,eval,That’s why the RCM is urging women to take up the COVID-19 vaccine.,4,0.25,4.75,0
259,eval,"Having COVID-19 during pregnancy carries a far higher risk than having the vaccine, particularly in the later stages where it can have serious consequences for both mother and baby.",4,0.25,4.75,0
260,eval,"We know that the vaccine is a safe and effective way of preventing this, with hundreds of thousands of pregnant women worldwide having been vaccinated.",4,0.25,4.75,0
261,eval,"And we also know that women turn to their midwives for advice, so we’ve produced some great resources for midwives and maternity staff to support women in their decision-making.",4,0.75,4.0,1
262,eval,"Dr Edward Morris, President of RCOG, said: This important report is the first detailed analysis of COVID-19 vaccine coverage in women giving birth in the UK and provides further reassuring evidence that vaccinated women have no increased risk of having a stillbirth or low birthweight baby.",4,0.25,4.75,0
263,eval,We are concerned that women of Black ethnicity and those living in the most deprived areas in England were least likely to have been vaccinated before they gave birth.,4,0.0,3.75,0
264,eval,Efforts must be strengthened to support and encourage these groups – who are already at the highest risk of adverse pregnancy outcomes – to accept the offer of vaccination.,4,0.25,4.5,0
265,eval,"A government-backed trial, Preg-CoV, has also been launched to provide more data about how the NHS can best protect pregnant women and their babies, and the evidence will be used to inform future vaccination programmes.",4,0.25,4.75,0
266,eval,Pregnant women are being encouraged to sign up to the trial.,4,0.25,4.75,0
267,eval,"The data has been published for the first time today, now sufficient numbers of women who were pregnant when the vaccines were rolled out have given birth.",4,0.0,4.75,0
268,eval,This is the first data published in England and it showed that those women who had received coronavirus (COVID-19) vaccination had good birth outcomes.,4,0.25,4.75,0
269,eval,"In the 8-month period between January and August 2021, 355,299 women gave birth – of whom 24,759 had received at least one dose of COVID-19 vaccine prior to delivery.",4,0.0,4.75,0
270,eval,Existing evidence shows women with COVID-19 disease in later pregnancy are at increased risk of severe disease requiring hospital and intensive care admission.,4,0.25,4.5,0
